,f_location,latitude,longitude,location
1870,"China, Shang Hai Shi, Huang Pu Qu, 长乐路175号 邮政编码: 200041",31.22084,121.4614,长乐路175号
1871,"China, Shang Hai Shi, Huang Pu Qu, 长乐路193号 邮政编码: 200041",31.22043,121.45928,长乐路193号
1872,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,肇嘉浜路168弄
1873,"China, Shang Hai Shi, Huang Pu Qu, 肇周路136号 邮政编码: 200021",31.21665,121.48129,肇周路136号
1874,"Zhao Zhou Lu, Huang Pu Qu, Shang Hai Shi, China",31.21424,121.48104,肇周路332弄
1875,"China, Shang Hai Shi, Huang Pu Qu, 肇周路342号 邮政编码: 200020",31.21331,121.48118,肇周路342号
1876,"Zhao Zhou Lu, Huang Pu Qu, Shang Hai Shi, China",31.21424,121.48104,肇周路384弄
1877,"China, Shang Hai Shi, Huang Pu Qu, 浙江南路18号 邮政编码: 200003",31.22982,121.4818,浙江南路18号
1878,"China, Shang Hai Shi, Huang Pu Qu, 浙江南路78号 邮政编码: 200003",31.2289,121.4821,浙江南路78号
1879,"China, Shang Hai Shi, Huang Pu Qu, 浙江南路88号 邮政编码: 200003",31.22873,121.48244,浙江南路88号
1880,"Zhe Jiang Zhong Lu, Huang Pu Qu, Shang Hai Shi, China",31.23549,121.47845,浙江中路167弄
1881,"China, Shang Hai Shi, Huang Pu Qu, 浙江中路379号 邮政编码: 200001",31.23589,121.478,浙江中路379号
1882,"China, Shang Hai Shi, Huang Pu Qu, 浙江中路400号 邮政编码: 200001",31.2363,121.47811,浙江中路400号
1883,"China, Shang Hai Shi, Huang Pu Qu, 浙江中路435号 邮政编码: 200001",31.23671,121.47752,浙江中路435号
1884,"China, Shang Hai Shi, Huang Pu Qu, 制造局路361号 邮政编码: 200023",31.20642,121.48519,制造局路361号
1885,"Zhi Zao Ju Lu, Huang Pu Qu, Shang Hai Shi, China, 200023",31.20374,121.48478,制造局路370弄
1886,"Zhi Zao Ju Lu, Huang Pu Qu, Shang Hai Shi, China, 200023",31.20374,121.48478,制造局路466弄
1887,"China, Shang Hai Shi, Huang Pu Qu, 中华路1142号 邮政编码: 200010",31.2149,121.48848,中华路1142号
1888,"Zhong Hua Lu, Shang Hai Shi, China",30.86854,121.35453,中华路1299弄
1889,"Zhong Hua Lu, Shang Hai Shi, China",30.86854,121.35453,中华路429弄
1890,"Zhong Hua Lu, Shang Hai Shi, China",30.86854,121.35453,中华路518弄
1891,"Zhong Hua Lu, Shang Hai Shi, China",30.86854,121.35453,中华路868弄
1892,"Zhong Shan Nan Lu, Huang Pu Qu, Shang Hai Shi, China",31.21,121.50179,中山南路1358弄
1893,"Zhong Shan Nan Lu, Huang Pu Qu, Shang Hai Shi, China",31.21,121.50179,中山南路36号
1894,"Zhong Shan Nan Lu, Huang Pu Qu, Shang Hai Shi, China",31.21,121.50179,中山南路566弄
1895,"China, Shang Hai Shi, Huang Pu Qu, 打浦路500弄 邮政编码: 200023",31.196611,121.473368,中山南一路1012弄
1896,"China, Shang Hai Shi, Huang Pu Qu, 中山南一路1016号 邮政编码: 200023",31.19554,121.47279,中山南一路1016号
1897,"Zhong Shan Nan Yi Lu, Huang Pu Qu, Shang Hai Shi, China, 200023",31.19801,121.47979,中山南一路1043弄
1898,"China, Shang Hai Shi, Huang Pu Qu, 中山南一路1065号 邮政编码: 200023",31.19593,121.47254,中山南一路1065号
1899,"Zhong Shan Nan Yi Lu, Huang Pu Qu, Shang Hai Shi, China, 200023",31.19801,121.47979,中山南一路1109弄
1900,"China, Shang Hai Shi, Huang Pu Qu, 打浦路500弄 邮政编码: 200023",31.196611,121.473368,中山南一路500弄
1901,"Chong Qing Bei Lu, Huang Pu Qu, Shang Hai Shi, China",31.2267,121.4699,重庆北路177弄
1902,"China, Shang Hai Shi, Huang Pu Qu, People's Square, 重庆北路318号 邮政编码: 200003",31.22849,121.46894,重庆北路318号
1903,"China, Shang Hai Shi, Huang Pu Qu, People's Square, 重庆北路350号 邮政编码: 200003",31.22921,121.46851,重庆北路350号
1904,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,重庆南路229弄
1905,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,重庆南路298弄
1906,"Huangpu, China, 200021",31.220191,121.47141,重庆南路30弄
1907,"Zhuang Jia Jie, Huang Pu Qu, Shang Hai Shi, China, 200010",31.2202,121.48856,庄家街45弄
1908,"China, Shang Hai Shi, Huang Pu Qu, 庄家街68号 邮政编码: 200010",31.22001,121.48851,庄家街68号
1909,"Zhuang Jia Jie, Huang Pu Qu, Shang Hai Shi, China, 200010",31.2202,121.48856,庄家街84号
1910,"Bao Chang Lu, Jing An Qu, Shang Hai Shi, China, 200081",31.25916,121.47308,宝昌路399弄
1911,"Bao Chang Lu, Jing An Qu, Shang Hai Shi, China, 200081",31.25916,121.47308,宝昌路731弄
1912,"Zhong Xue Lu, Shang Hai Shi, China",30.93731,121.06104,场中路2471弄
1913,"China, Shang Hai Shi, Jing An Qu, 汾西路739号 邮政编码: 200435",31.31337,121.45203,汾西路739号
1914,"Chang Lin Lu, Shang Hai Shi, China, 200443",31.32487,121.43522,长临路380弄
1915,"Hua Shan Lu, Shang Hai Shi, China",30.79709,121.35134,华山路229弄
1916,"Jin Yuan Lu, Jing An Qu, Shang Hai Shi, China, 200001",31.2427344,121.4698926,晋元路88弄
1917,"Lin Fen Lu, Jing An Qu, Shang Hai Shi, China",31.31078,121.45184,临汾路1051弄
1918,"China, Shang Hai Shi, Zha Bei Qu, Ping Shun Lu, 平顺路825弄1-17号 邮政编码: 200435",31.317804,121.452651,平顺路825弄
1919,"China, Shang Hai Shi, 闸北区 Ping Shun Lu, 875弄 邮政编码: 200435",31.318375,121.453963,平顺路875弄
1920,"China, 上海市闸北区7F43+GM5 邮政编码: 200071",31.256268,121.454241,普善路普铁新村16号
1921,"San Quan Lu, Shang Hai Shi, China",31.31754,121.44071,三泉路1015弄
1922,"San Quan Lu, Shang Hai Shi, China",31.31754,121.44071,三泉路717弄
1923,"San Quan Lu, Shang Hai Shi, China",31.31754,121.44071,三泉路999弄
1924,"China, Shang Hai Shi, Jing An Qu, 天目中路428号 邮政编码: 200071",31.24392,121.46712,天目中路428号
1925,"China, Shang Hai Shi, Jing An Qu, 新疆路500号 邮政编码: 200071",31.24277,121.46622,新疆路500号
1926,"Yong Xing Lu, Shang Hai Shi, China",31.56332,121.78658,永兴路973弄
1927,"China, Shang Hai Shi, Jing An Qu, 中山北路198号 邮政编码: 200081",31.26458,121.4704,中山北路198号
1928,"Shanghai, China",31.230416,121.473701,
1929,"An Fu Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.21415,121.44436,安福路191弄
1930,"Bai Hua Jie, Xu Hui Qu, Shang Hai Shi, China",31.1497,121.41433,百花街345弄
1931,"Bai Se Lu, Xu Hui Qu, Shang Hai Shi, China",31.14251,121.43978,百色路238弄
1932,"28 Bin Yang Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.164301,121.435918,保利星苑
1933,"Bin Nan Lu, Xu Hui Qu, Shang Hai Shi, China",31.16138,121.43538,宾南路19弄
1934,"Bin Yang Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.16348,121.43612,宾阳路50弄
1935,"Cao Bao Lu, Shang Hai Shi, China",31.1590486,121.3926215,漕宝路77弄
1936,"China, Shang Hai Shi, Xu Hui Qu, 漕宝路85号 邮政编码: 200235",31.1683,121.42788,漕宝路85号
1937,"Cao Dong Zhi Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.17258,121.4375,漕东支路218弄
1938,"China, Shang Hai Shi, Xu Hui Qu, Xujiahui, 漕溪北路38号 邮政编码: 200030",31.19277,121.43717,漕溪北路38号
1939,"Cao Xi Bei Lu, Xu Hui Qu, Shang Hai Shi, China",31.18705,121.43683,漕溪北路737弄
1940,"China, Shang Hai Shi, Xu Hui Qu, 漕溪北路750号 邮政编码: 200030",31.1844,121.43626,漕溪北路750号
1941,"China, Shang Hai Shi, Xu Hui Qu, 漕溪二村165～174号 邮政编码: 200235",31.17257099999999,121.43737,漕溪二村
1942,"Cao Xi Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.17444,121.43552,漕溪路125弄
1943,"Cao Xi Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.17444,121.43552,漕溪路167弄
1944,"48 Tian Dong Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.1715885,121.4408294,漕溪四村
1945,"China, Shang Hai Shi, Xu Hui Qu, 茶陵北路7弄 邮政编码: 200031",31.198928,121.465283,茶陵北路7弄
1946,"Cha Ling Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.19703,121.46434,茶陵路159弄
1947,"Cha Ling Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.19703,121.46434,茶陵路195弄
1948,"China, Shang Hai Shi, Xu Hui Qu, 茶陵路65弄 邮政编码: 200031",31.194599,121.46815,茶陵路335弄
1949,"Cha Ling Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.19703,121.46434,茶陵路345弄
1950,"Cha Ling Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.19703,121.46434,茶陵路75弄
1951,"Chang Shu Lu, Shang Hai Shi, China, 200031",31.21543,121.44831,常熟路228弄
1952,"China, Shang Hai Shi, Xu Hui Qu, 大木桥路111号 邮政编码: 200031",31.20042,121.46208,大木桥路111号
1953,"Da Mu Qiao Lu, Xu Hui Qu, Shang Hai Shi, China",31.19716,121.46216,大木桥路158弄
1954,"Da Mu Qiao Lu, Xu Hui Qu, Shang Hai Shi, China",31.19716,121.46216,大木桥路18号
1955,"China, Shang Hai Shi, Xu Hui Qu, 大木桥路329号 邮政编码: 200031",31.19673,121.46246,大木桥路329号
1956,"China, Shang Hai Shi, Xu Hui Qu, 大木桥路325弄 邮政编码: 200031",31.197648,121.462297,大木桥路450弄
1957,"China, Shang Hai Shi, Xu Hui Qu, 大木桥路451号 邮政编码: 200031",31.19589,121.46288,大木桥路451号
1958,"Da Mu Qiao Lu, Xu Hui Qu, Shang Hai Shi, China",31.19716,121.46216,大木桥路485弄
1959,"Dong'an'ercun, Xuhui District, Shanghai, China, 200032",31.188745,121.454401,东安二村
1960,"China, Shang Hai Shi, Xu Hui Qu, 东安路130号 邮政编码: 200032",31.19686,121.45081,东安路130号
1961,"Dong An Lu, Shang Hai Shi, China",31.19935,121.45054,东安路149弄
1962,"China, Shang Hai Shi, Xu Hui Qu, Xujiahui, 余庆路180弄 邮政编码: 200030",31.19882,121.440816,东安路180弄
1963,"Dong An Lu, Shang Hai Shi, China",31.19935,121.45054,东安路230弄
1964,"China, Shang Hai Shi, Pu Tuo Qu, 光新路200弄 邮政编码: 200061",31.252316,121.431895,东安路240弄
1965,"Dong An Lu, Shang Hai Shi, China",31.19935,121.45054,东安路338弄
1966,"China, Shang Hai Shi, Xu Hui Qu, 东安路509号 邮政编码: 200032",31.18769,121.45639,东安路509号
1967,"Dong An Lu, Shang Hai Shi, China",31.19935,121.45054,东安路50弄
1968,"Dong An Lu, Shang Hai Shi, China",31.19935,121.45054,东安路511号
1969,"China, Shang Hai Shi, Xu Hui Qu, 陕西南路888弄 邮政编码: 200031",31.203563,121.461938,东安路888弄
1970,"727 Wan Ping Nan Lu, Wantiguan, Xu Hui Qu, Shang Hai Shi, China, 200032",31.186363,121.450261,东安四村
1971,"909 Wan Ping Nan Lu, Xu Hui Qu, Shang Hai Shi, China, 200032",31.184289,121.452148,东安五村
1972,"China, Shang Hai Shi, Xu Hui Qu, Ling Ling Lu, 零陵路350弄1-10号 邮政编码: 200032",31.191288,121.456748,东安一村
1973,"Dong Lan Lu, Min Hang Qu, Shang Hai Shi, China",31.15479,121.39192,东兰路105号
1974,"Dong Lan Lu, Min Hang Qu, Shang Hai Shi, China",31.15479,121.39192,东兰路151弄
1975,"Dong Quan Lu, Xu Hui Qu, Shang Hai Shi, China",31.15426,121.44507,东泉路51弄
1976,"China, Shang Hai Shi, Xu Hui Qu, Qin Zhou Nan Lu, 钦州南路917弄4-89号 邮政编码: 200234",31.155005,121.412657,杜鹃园
1977,"Pan Yu Lu, Shang Hai Shi, China",31.20065,121.42982,番禺路1160弄
1978,"Pan Yu Lu, Shang Hai Shi, China",31.20065,121.42982,番禺路1170弄
1979,"Pan Yu Lu, Shang Hai Shi, China",31.20065,121.42982,番禺路801弄
1980,"China, Shang Hai Shi, Xu Hui Qu, 番禺路900号 邮政编码: 200052",31.19566,121.42818,番禺路900号
1981,"China, Shang Hai Shi, Xu Hui Qu, Fen Yang Lu, 汾阳路9弄1-17号 邮政编码: 200031",31.213604,121.456424,汾阳路9弄
1982,"Feng Gu Lu, Xu Hui Qu, Shang Hai Shi, China, 200232",31.16493,121.45611,丰谷路205弄
1983,"Feng Gu Lu, Xu Hui Qu, Shang Hai Shi, China, 200232",31.16493,121.45611,丰谷路220弄
1984,"Feng Gu Lu, Xu Hui Qu, Shang Hai Shi, China, 200232",31.16493,121.45611,丰谷路225弄
1985,"Feng Gu Lu, Xu Hui Qu, Shang Hai Shi, China, 200232",31.16493,121.45611,丰谷路260弄
1986,"China, Shang Hai Shi, Xu Hui Qu, Feng Gu Lu, 丰谷路300弄1-6号 邮政编码: 200232",31.166941,121.454879,丰三小区
1987,"China, Shang Hai Shi, Xu Hui Qu, 枫林路388号 邮政编码: 200032",31.19101,121.45784,枫林路388号
1988,"Fu Xing Zhong Lu, Shang Hai Shi, China",31.21487,121.46537,复兴中路1218弄
1989,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,复兴中路1248弄
1990,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,复兴中路1262弄
1991,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,复兴中路1350弄
1992,"China, Shang Hai Shi, Xu Hui Qu, 古井路165号 邮政编码: 200051",31.1903,121.41758,古井路165号
1993,"Gu Jing Lu, Shang Hai Shi, China, 200051",31.18836,121.41734,古井路38弄
1994,"Gumei Road Residential District, Minhang District, Shanghai, China, 201102",31.14999,121.38669,古美路1107弄
1995,"Gumei Road Residential District, Minhang District, Shanghai, China, 201102",31.14999,121.38669,古美路1135弄
1996,"China, Shang Hai Shi, Xu Hui Qu, 冠生园路237弄 邮政编码: 200235",31.163174,121.426674,冠生园路237弄
1997,"Guan Sheng Yuan Lu, Xu Hui Qu, Shang Hai Shi, China",31.16329,121.4264,冠生园路403弄
1998,"Guang Yuan Xi Lu, Xu Hui Qu, Shang Hai Shi, China, 200030",31.19561,121.43369,广元西路420弄
1999,"Guang Yuan Xi Lu, Xu Hui Qu, Shang Hai Shi, China, 200030",31.19561,121.43369,广元西路629号
2000,"Gui Jiang Lu, Xu Hui Qu, Shang Hai Shi, China",31.14852,121.41016,桂江路77弄
2001,"Gui Lin Dong Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.1548346,121.4243028,桂林东街150弄
2002,"Gui Lin Dong Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.1548346,121.4243028,桂林东街169弄
2003,"China, Shang Hai Shi, Min Hang Qu, 程家桥路218弄 邮政编码: 200336",31.186183,121.374351,桂林东街218弄
2004,"Gui Lin Dong Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.1548346,121.4243028,桂林东街28弄
2005,"Gui Lin Lu, Shang Hai Shi, China",31.33177,121.00092,桂林路399弄
2006,"China, Shang Hai Shi, Xu Hui Qu, 桂林路402号 邮政编码: 200233",31.17087,121.41714,桂林路402号
2007,"Gui Lin Lu, Shang Hai Shi, China",31.33177,121.00092,桂林路567弄
2008,"China, Shang Hai Shi, Xu Hui Qu, 桂林路595号 邮政编码: 200233",31.17865,121.41482,桂林路595号
2009,"Gui Lin Lu, Shang Hai Shi, China",31.33177,121.00092,桂林路626弄
2010,"Gui Lin Lu, Shang Hai Shi, China",31.33177,121.00092,桂林路70弄
2011,"China, Shang Hai Shi, Xu Hui Qu, 桂林西街111弄 邮政编码: 200234",31.150814,121.419274,桂林西街111弄
2012,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街11弄
2013,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街14弄
2014,"China, Shang Hai Shi, Xu Hui Qu, 桂林西街30弄 邮政编码: 200234",31.15424399999999,121.416911,桂林西街151弄
2015,"China, Shang Hai Shi, Xu Hui Qu, 桂林西街30弄 邮政编码: 200234",31.15424399999999,121.416911,桂林西街15弄
2016,"China, Shang Hai Shi, Xu Hui Qu, 桂林西街163号 邮政编码: 200234",31.1528,121.42172,桂林西街163号
2017,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街201弄
2018,"China, Shang Hai Shi, Xu Hui Qu, 桂林西街30弄 邮政编码: 200234",31.15424399999999,121.416911,桂林西街30弄
2019,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街358弄
2020,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街85弄
2021,"Gui Lin Xi Jie, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15268,121.42112,桂林西街9弄
2022,"Gui Ping Lu, Xu Hui Qu, Shang Hai Shi, China",31.16239,121.40554,桂平路123弄
2023,"China, Shang Hai Shi, Xu Hui Qu, 桂平路136号 邮政编码: 200234",31.15112,121.41153,桂平路136号
2024,"Gui Ping Lu, Xu Hui Qu, Shang Hai Shi, China",31.16239,121.40554,桂平路251弄
2025,"Gui Ping Lu, Xu Hui Qu, Shang Hai Shi, China",31.16239,121.40554,桂平路258弄
2026,"China, Shang Hai Shi, Xu Hui Qu, 桂平路296弄 邮政编码: 200234",31.159067,121.407524,桂平路260弄
2027,"China, Shang Hai Shi, Xu Hui Qu, 桂平路277弄1～14号 邮政编码: 200234",31.158652,121.407421,桂平路277弄
2028,"China, Shang Hai Shi, Xu Hui Qu, 桂平路296弄 邮政编码: 200234",31.159067,121.407524,桂平路296弄
2029,"China, Shang Hai Shi, Xu Hui Qu, 桂平路333号 邮政编码: 200234",31.16074,121.40618,桂平路333号
2030,"Gui Ping Lu, Xu Hui Qu, Shang Hai Shi, China",31.16239,121.40554,桂平路88弄
2031,"Gui Ping Zhi Lu, Xu Hui Qu, Shang Hai Shi, China, 200234",31.14668,121.41315,桂平支路20弄
2032,"Gui Ping Zhi Lu, Xu Hui Qu, Shang Hai Shi, China, 200234",31.14668,121.41315,桂平支路35弄
2033,"China, Shang Hai Shi, Xu Hui Qu, 衡山路311号 邮政编码: 200031",31.20254,121.44508,衡山路311号
2034,"Hong Cao Lu, Xu Hui Qu, Shang Hai Shi, China",31.17201,121.40982,虹漕路19弄
2035,"Hong Cao Nan Lu, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15565,121.41406,虹漕南路300弄
2036,"China, Shang Hai Shi, Xu Hui Qu, 虹漕南路425号 邮政编码: 200234",31.15082,121.41615,虹漕南路425号
2037,"Hong Cao Nan Lu, Xu Hui Qu, Shang Hai Shi, China, 200234",31.15565,121.41406,虹漕南路99弄
2038,"Hong Mei Lu, Shang Hai Shi, China",31.16855,121.39865,虹梅路1035弄
2039,"China, Shang Hai Shi, 徐汇区虹梅南路96弄 邮政编码: 200237",31.1389,121.412936,虹梅南路126弄
2040,"Hong Mei Nan Lu, Shang Hai Shi, China",31.0872,121.43727,虹梅南路680弄
2041,"Hong Mei Nan Lu, Shang Hai Shi, China",31.0872,121.43727,虹梅南路698弄
2042,"China, Shang Hai Shi, Xu Hui Qu, 虹桥路400弄10～40号 邮政编码: 200030",31.192422,121.431176,虹桥路400弄
2043,"Hong Qiao Lu, Shang Hai Shi, China",31.55739,121.2794,虹桥路666弄
2044,"China, Shang Hai Shi, Xu Hui Qu, 沪闵路8390号 邮政编码: 200234",31.14639,121.41718,沪闵路8390号
2045,"China, Shang Hai Shi, Xu Hui Qu, 沪闵路9116号 邮政编码: 200235",31.16103,121.43224,沪闵路9116号
2046,"Hu Min Lu, Shang Hai Shi, China",31.09662,121.38577,沪闵路9512弄
2047,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路100弄
2048,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路180弄
2049,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路333弄
2050,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路368弄
2051,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路406弄
2052,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路58弄
2053,"Hua Fa Lu, Xu Hui Qu, Shang Hai Shi, China, 200231",31.12675,121.44648,华发路90弄
2054,"Hua Ji Lu, Xu Hui Qu, Shang Hai Shi, China",31.11554,121.45313,华济路28弄
2055,"Hua Ji Lu, Xu Hui Qu, Shang Hai Shi, China",31.11554,121.45313,华济路2弄
2056,"China, Shang Hai Shi, Xu Hui Qu, 华泾路1000弄1～118号 邮政编码: 200231",31.118292,121.446094,华泾路1000弄
2057,"Hua Rong Lu, Xu Hui Qu, Shang Hai Shi, China, 200032",31.17998,121.4499,华容路111弄
2058,"Hua Shi Lu, Xu Hui Qu, Shang Hai Shi, China, 200235",31.17784,121.43121,华石路88弄
2059,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,淮海中路1200弄
2060,"China, Shang Hai Shi, Xu Hui Qu, 淮海中路1228号 邮政编码: 200031",31.21425,121.45274,淮海中路1228号
2061,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,淮海中路1270弄
2062,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,淮海中路1285弄
2063,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,淮海中路1390弄
2064,"China, Shang Hai Shi, Xu Hui Qu, 淮海中路1850号 邮政编码: 200031",31.20438,121.43837,淮海中路1850号
2065,"248 Tai Kang Lu, 打浦桥 Huang Pu Qu, Shang Hai Shi, China, 200023",31.2076539,121.4687937,淮海中路1857弄
2066,"Huang Shi Lu, Xu Hui Qu, Shang Hai Shi, China, 200232",31.15709,121.45477,黄石路18弄
2067,,,,汇成二村
2068,"Bai Se Lu, Xu Hui Qu, Shang Hai Shi, China, 200234",31.143426,121.433816,汇成三村
2069,,,,汇成四村
2070,,,,汇成五村
2071,"China, Shang Hai Shi, Xu Hui Qu, Luo Cheng Lu, 汇成苑一村1-92号 邮政编码: 200234",31.146075,121.433158,汇成一村
2072,"Jichangxincun, Xuhui District, Shanghai, China, 200232",31.16590099999999,121.450605,机场新村
2073,"Jia Shan Lu, Xu Hui Qu, Shang Hai Shi, China, 200031",31.2080653,121.4600037,嘉善路101弄
